3559	mt-cont
15351	mt-cont
2782	mt-cont
3416	mt-cont
4205	mt-cont
3962	mt-cont
3799	mt-cont
3702	mt-cont
4215	mt-cont
4156	mt-cont
3277	mt-cont
5446	mt-cont
4590	mt-cont
4059	mt-cont
10024	mt-cont
3510	mt-cont
4757	mt-cont
3181	mt-cont
8748	mt-cont
5047	mt-cont
4538	mt-cont
4545	mt-cont
4235	mt-cont
2400	mt-cont
4031	mt-cont
3222	mt-cont
2409	mt-cont
3792	mt-cont
2124	mt-cont
11720	mt-cont
4807	mt-cont
3524	mt-cont
3868	mt-cont
4360	mt-cont
3289	mt-cont
12634	mt-cont
9603	mt-cont
4404	mt-cont
4060	mt-cont
21122	mt-cont
3724	mt-cont
10187	mt-cont
4522	mt-cont
3519	mt-cont
5325	mt-cont
5745	mt-cont
15988	mt-cont
6178	mt-cont
14722	mt-cont
4079	mt-cont
3663	mt-cont
3673	mt-cont
2720	mt-cont
4293	mt-cont
7863	mt-cont
3405	mt-cont
5479	mt-cont
2184	mt-cont
1851	mt-cont
2652	mt-cont
3851	mt-cont
4895	mt-cont
1900	mt-cont
4165	mt-cont
6275	mt-cont
7575	mt-cont
3925	mt-cont
7476	mt-cont
5058	mt-cont
3150	mt-cont
3474	mt-cont
3392	mt-cont
3452	mt-cont
2349	mt-cont
5684	mt-cont
4198	mt-cont
3407	mt-cont
2155	mt-cont
4521	mt-cont
8248	mt-cont
3521	mt-cont
4234	mt-cont
5382	mt-cont
4174	mt-cont
4573	mt-cont
3667	mt-cont
10270	mt-cont
4742	mt-cont
11881	mt-cont
11771	mt-cont
1969	mt-cont
4061	mt-cont
3778	mt-cont
3688	mt-cont
4772	mt-cont
4202	mt-cont
16233	mt-cont
4198	mt-cont
7231	mt-cont
2386	mt-cont
3942	mt-cont
3957	mt-cont
5134	mt-cont
8120	mt-cont
3385	mt-cont
2833	mt-cont
4566	mt-cont
3710	mt-cont
3710	mt-cont
2453	mt-cont
2691	mt-cont
4462	mt-cont
15508	mt-cont
3468	mt-cont
2264	mt-cont
3904	mt-cont
2942	mt-cont
11522	mt-cont
13028	mt-cont
4618	mt-cont
5282	mt-cont
3032	mt-cont
2744	mt-cont
3773	mt-cont
4379	mt-cont
3152	mt-cont
2702	mt-cont
5124	mt-cont
4484	mt-cont
3370	mt-cont
4971	mt-cont
2726	mt-cont
2977	mt-cont
4205	mt-cont
4674	mt-cont
3109	mt-cont
6296	mt-cont
4344	mt-cont
11650	mt-cont
2934	mt-cont
2410	mt-cont
3842	mt-cont
3520	mt-cont
7977	mt-cont
10830	mt-cont
2101	mt-cont
9872	mt-cont
3337	mt-cont
2423	mt-cont
3753	mt-cont
4825	mt-cont
2975	mt-cont
4238	mt-cont
4955	mt-cont
5137	mt-cont
5056	mt-cont
4065	mt-cont
4224	mt-cont
4006	mt-cont
7969	mt-cont
3758	mt-cont
3948	mt-cont
4230	mt-cont
3369	mt-cont
3695	mt-cont
4082	mt-cont
4999	mt-cont
2127	mt-cont
3623	mt-cont
7828	mt-cont
4725	mt-cont
5874	mt-cont
4477	mt-cont
3435	mt-cont
3929	mt-cont
5123	mt-cont
3784	mt-cont
11590	mt-cont
3711	mt-cont
3545	mt-cont
3614	mt-cont
4117	mt-cont
4201	mt-cont
3674	mt-cont
4185	mt-cont
3652	mt-cont
4224	mt-cont
4896	mt-cont
6782	mt-cont
20553	mt-cont
7012	mt-cont
2642	mt-cont
4203	mt-cont
