ERR12319363.2065819 5.43803
ERR12319363.2074879 60.7944
ERR12319363.207976 18.4076
ERR12319363.2084151 10.7167
ERR12319363.2084601 15.591
ERR12319363.2085484 7.35902
ERR12319363.2087424 89.834
ERR12319363.2100517 10.3014
ERR12319363.2105282 4.86527
ERR12319363.2108110 6.39247
ERR12319363.2108522 119.951
ERR12319363.2112136 17.4589
ERR12319363.2114335 10.5477
ERR12319363.2115253 23.7273
ERR12319363.2125801 8.43266
ERR12319363.2134559 670.409
ERR12319363.2135336 8.49802
ERR12319363.2139283 9.94663
ERR12319363.2142568 93.5066
ERR12319363.2145929 10.3212
ERR12319363.2150276 176.552
ERR12319363.2150859 55.6775
ERR12319363.2154085 52.8394
ERR12319363.215985 111.698
ERR12319363.2161730 5.97568
ERR12319363.2178344 14.0274
ERR12319363.2188871 11.0694
ERR12319363.2189767 11.9868
ERR12319363.2190506 4.42363
ERR12319363.2196803 8.37874
ERR12319363.2198510 8.88712
ERR12319363.2203962 12.6443
ERR12319363.2204714 13.9074
ERR12319363.2210993 7.36638
ERR12319363.2211605 8.53266
ERR12319363.2217133 14.6284
ERR12319363.2224821 21.3056
ERR12319363.2226790 54.5078
ERR12319363.2227650 152.911
ERR12319363.2232182 18.0879
ERR12319363.2232897 16.0098
ERR12319363.2234975 15.8928
ERR12319363.2236640 2.55364
ERR12319363.2255428 127.152
ERR12319363.2256701 11.4342
ERR12319363.2261231 54.7431
ERR12319363.2262120 6.35692
ERR12319363.2262162 14.7226
ERR12319363.2262390 22.3537
ERR12319363.2274075 5.32506
ERR12319363.2276236 70.884
ERR12319363.2286182 9.17643
ERR12319363.2286685 8.90274
ERR12319363.2287673 20.6605
ERR12319363.2297032 30.1212
ERR12319363.2299694 14.7436
ERR12319363.2304388 17.5957
ERR12319363.2304946 19.0916
ERR12319363.2308638 8.61783
ERR12319363.2310629 8.02844
ERR12319363.232063 53.4091
ERR12319363.2326323 3.00643
ERR12319363.2327226 27.7598
ERR12319363.2330926 9.39804
ERR12319363.2335448 14.4782
ERR12319363.2341430 108.315
ERR12319363.2344085 16.1349
ERR12319363.2358380 103.512
ERR12319363.2360481 9.90846
ERR12319363.2366192 20.8032
ERR12319363.2366709 12.0047
ERR12319363.2368935 5.20847
ERR12319363.2370420 14.9934
ERR12319363.2380292 11.2678
ERR12319363.2380587 10.1028
ERR12319363.2384852 11.4353
ERR12319363.2385029 9.26836
ERR12319363.2386098 12.6809
ERR12319363.2387788 11.7262
ERR12319363.2394120 5.76257
ERR12319363.2401750 109.267
ERR12319363.2402548 7.97873
ERR12319363.2404053 2.67723
ERR12319363.2410165 33.3473
ERR12319363.2411682 11.8953
ERR12319363.2413675 95.8269
ERR12319363.2421815 19.3969
ERR12319363.2426089 68.5137
ERR12319363.2429254 9.03697
ERR12319363.2435233 17.5924
ERR12319363.2435886 11.03
ERR12319363.2440609 24.6603
ERR12319363.2446857 8.66388
ERR12319363.2447440 16.9699
ERR12319363.2448070 14.4566
ERR12319363.2452245 4.45197
ERR12319363.2453825 33.4298
ERR12319363.2456 108.858
ERR12319363.247275 8.3784
ERR12319363.2481180 49.9218
ERR12319363.2482777 12.1236
ERR12319363.248357 15.3994
ERR12319363.2488428 56.8176
ERR12319363.249455 435.243
ERR12319363.2497511 11.147
ERR12319363.2498893 18.1122
ERR12319363.2500802 32.4108
ERR12319363.2504864 15.8518
ERR12319363.2505877 10.5185
ERR12319363.2511359 92.5783
ERR12319363.2517065 290.854
